Cluster ID;size;profile_id;Year of date;Month of date;#bookings;#comments;#favourites;#improvements;#likes;#messages;#relationships;#replies;#responses;#reviews;#topics;points;ratio;std dev;impact;std dev impact
2014;803;166633;2016;3;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;166645;2014;5;0;0;0;0;0;0;0;0;0;2;0;18;0,00;0,00;0,00;0,00
2014;803;166645;2016;2;0;0;0;0;0;0;0;0;0;1;0;13;0,00;0,00;0,00;0,00
2014;803;166645;2016;7;0;0;0;0;0;0;0;0;0;1;0;17;0,00;0,00;0,00;0,00
2014;803;166666;2014;5;0;0;0;0;1;0;0;0;0;1;0;7;1,00;0,00;0,00;0,00
2014;803;166666;2014;6;0;0;1;0;0;0;0;0;0;2;0;37;0,00;0,00;0,00;0,00
2014;803;166666;2015;8;0;0;0;0;0;0;0;0;0;1;0;15;0,00;0,00;0,00;0,00
2014;803;166666;2016;1;0;0;0;0;0;0;0;0;0;1;0;13;0,00;0,00;0,00;0,00
2014;803;166689;2014;5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166689;2014;7;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166689;2014;9;0;0;0;0;7;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166689;2015;2;0;0;0;0;26;1;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;166689;2015;5;0;0;0;0;7;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166689;2015;6;0;0;0;0;5;0;0;0;4;0;0;0;0,00;0,00;0,00;0,00
2014;803;166689;2015;9;0;0;0;0;3;0;0;0;3;0;0;0;0,00;0,00;0,00;0,00
2014;803;166689;2016;2;0;0;0;0;11;0;0;0;9;0;0;0;0,00;0,00;0,00;0,00
2014;803;166697;2014;5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166697;2015;5;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;166697;2016;8;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166707;2014;5;0;0;2;0;1;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;166707;2016;7;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166707;2016;9;1;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;166732;2014;5;0;0;0;0;2;0;0;0;0;1;0;25;1,00;0,00;0,00;0,00
2014;803;166732;2014;6;0;0;0;0;0;1;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166732;2016;2;4;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166732;2016;6;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;166771;2014;5;0;0;0;0;0;0;0;0;0;2;0;40;0,00;0,00;0,00;0,00
2014;803;166771;2014;6;0;0;0;0;0;0;0;0;1;4;0;82;0,00;0,00;4,00;1,73
2014;803;166771;2014;7;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166771;2014;8;0;0;0;0;0;0;0;0;0;1;0;15;0,00;0,00;0,00;0,00
2014;803;166771;2014;10;0;0;0;0;0;0;0;0;0;6;0;131;0,00;0,00;1,00;0,37
2014;803;166771;2015;3;0;0;0;0;0;0;0;0;0;9;0;171;1,00;0,31;1,00;0,31
2014;803;166771;2015;7;0;0;0;0;0;0;0;0;0;1;0;25;0,00;0,00;0,00;0,00
2014;803;166771;2015;8;0;0;2;0;0;0;0;0;0;11;0;221;1,00;0,29;0,00;0,00
2014;803;166771;2015;9;0;0;0;0;0;0;0;0;0;1;0;25;1,00;0,00;0,00;0,00
2014;803;166771;2016;7;0;0;0;0;0;0;0;0;0;1;0;21;0,00;0,00;0,00;0,00
2014;803;166777;2014;5;0;0;0;0;0;0;0;0;0;2;0;14;0,00;0,00;0,00;0,00
2014;803;166777;2016;1;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166787;2014;5;0;0;0;0;0;0;0;0;0;3;0;15;0,00;0,00;0,00;0,00
2014;803;166787;2014;8;0;0;0;0;0;0;0;0;0;3;0;25;0,00;0,00;0,00;0,00
2014;803;166787;2015;10;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166787;2016;9;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;166820;2014;5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166820;2015;5;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166820;2016;5;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;166820;2016;6;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;166822;2014;5;0;0;0;0;0;0;0;0;0;0;0;15;0,00;0,00;0,00;0,00
2014;803;166822;2014;6;0;0;0;1;0;0;0;0;0;0;0;15;0,00;0,00;0,00;0,00
2014;803;166822;2014;8;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;166822;2016;2;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;166853;2014;5;0;0;0;0;1;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;166853;2016;9;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166860;2014;5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166860;2016;3;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166895;2014;5;0;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2014;803;166895;2016;10;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;166910;2014;5;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;166910;2016;6;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166949;2014;5;0;0;0;0;0;0;0;0;0;1;0;5;1,00;0,00;0,00;0,00
2014;803;166949;2014;6;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;166949;2016;1;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;166949;2016;9;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166950;2014;5;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;166950;2014;6;0;0;1;0;5;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;166950;2016;6;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;166950;2016;7;0;0;0;0;0;0;0;0;0;2;0;22;0,00;0,00;0,00;0,00
2014;803;166987;2014;5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166987;2015;4;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;166987;2016;7;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;166989;2014;5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;166989;2016;3;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167021;2014;6;0;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2014;803;167021;2016;6;0;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2014;803;167033;2014;6;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167033;2016;7;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167065;2014;6;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167065;2016;5;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167065;2016;6;0;0;0;0;2;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167086;2014;6;0;0;1;0;0;0;0;0;0;1;0;12;0,00;0,00;0,00;0,00
2014;803;167086;2015;6;0;0;2;0;0;0;0;0;0;3;0;23;0,00;0,00;0,00;0,00
2014;803;167086;2016;9;0;0;0;0;0;0;0;0;0;1;0;13;0,00;0,00;0,00;0,00
2014;803;167119;2014;6;0;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2014;803;167119;2016;1;0;0;0;0;0;0;0;0;0;1;0;19;0,00;0,00;0,00;0,00
2014;803;167134;2014;6;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;167134;2016;1;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167141;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167141;2015;6;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167141;2016;6;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;167186;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167186;2015;3;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167186;2016;2;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167186;2016;4;2;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167186;2016;6;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167186;2016;10;0;0;0;0;0;0;0;0;0;2;0;10;0,00;0,00;0,00;0,00
2014;803;167196;2014;6;0;0;0;0;0;0;0;0;0;1;0;15;0,00;0,00;0,00;0,00
2014;803;167196;2016;1;0;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2014;803;167209;2014;6;0;0;4;0;0;0;0;0;0;0;0;4;0,00;0,00;0,00;0,00
2014;803;167209;2014;7;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167209;2014;11;0;0;0;0;0;0;0;0;0;1;0;11;1,00;0,00;0,00;0,00
2014;803;167209;2014;12;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167209;2015;6;0;0;2;0;0;0;0;0;0;1;0;12;0,00;0,00;0,00;0,00
2014;803;167209;2015;7;0;0;0;0;0;0;0;0;0;1;0;17;0,00;0,00;0,00;0,00
2014;803;167209;2016;5;0;0;1;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167209;2016;9;0;0;0;0;0;0;0;0;0;1;0;21;0,00;0,00;0,00;0,00
2014;803;167218;2014;6;0;0;0;0;0;0;0;0;0;2;0;14;0,00;0,00;0,00;0,00
2014;803;167218;2014;9;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;167218;2014;11;0;0;0;0;0;0;0;0;0;3;0;43;0,00;0,00;0,00;0,00
2014;803;167218;2015;4;0;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2014;803;167218;2015;5;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167218;2015;7;0;0;0;0;0;0;0;0;0;3;0;54;0,00;0,00;0,00;0,00
2014;803;167218;2015;10;0;0;0;0;0;0;0;0;0;2;0;16;0,00;0,00;0,00;0,00
2014;803;167218;2015;11;0;0;0;0;0;0;0;0;0;2;0;12;0,00;0,00;0,00;0,00
2014;803;167218;2015;12;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167218;2016;1;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167228;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167228;2016;6;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167247;2014;6;0;0;0;0;0;0;0;0;0;1;0;5;1,00;0,00;1,00;0,00
2014;803;167247;2015;1;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167247;2016;7;0;0;2;0;1;0;0;1;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167304;2014;6;0;0;1;0;0;0;0;0;0;1;0;10;0,00;0,00;0,00;0,00
2014;803;167304;2016;1;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167306;2014;6;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167306;2016;6;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167316;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167316;2016;3;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167336;2014;6;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167336;2015;12;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2014;803;167336;2016;3;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167368;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167368;2014;10;0;0;1;0;13;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167368;2014;11;0;0;0;0;2;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167368;2015;1;0;0;0;0;3;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167368;2015;9;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167368;2015;10;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167368;2016;3;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167377;2014;6;0;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2014;803;167377;2014;12;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167377;2015;6;0;0;0;0;7;0;0;0;0;1;0;11;1,00;0,00;0,00;0,00
2014;803;167377;2015;9;0;0;0;0;2;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167377;2015;10;0;0;0;0;0;0;0;0;0;1;0;7;1,00;0,00;0,00;0,00
2014;803;167377;2016;1;0;0;0;0;3;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167377;2016;7;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167377;2016;9;0;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2014;803;167427;2014;6;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167427;2015;6;0;0;0;0;0;0;0;0;0;1;0;5;1,00;0,00;0,00;0,00
2014;803;167427;2016;9;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167465;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167465;2016;3;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;167496;2014;6;1;0;0;0;0;0;0;0;0;1;0;7;1,00;0,00;0,00;0,00
2014;803;167496;2014;7;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167496;2016;1;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167501;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167501;2016;6;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167501;2016;9;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167549;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167549;2016;8;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167573;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167573;2016;4;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167578;2014;6;0;0;0;0;15;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2014;803;167578;2014;7;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167578;2016;5;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167622;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167622;2015;6;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;167622;2016;2;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167622;2016;6;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167626;2014;6;0;0;0;0;0;0;0;0;0;1;0;15;0,00;0,00;0,00;0,00
2014;803;167626;2016;3;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2014;7;0;0;0;0;4;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2014;9;0;0;0;0;18;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2014;10;0;0;0;0;5;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2014;11;0;0;0;0;0;0;0;0;0;1;0;5;1,00;0,00;0,00;0,00
2014;803;167755;2014;12;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2015;1;0;0;0;0;3;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2015;2;0;0;0;0;2;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2015;3;0;0;1;0;0;0;0;0;0;1;0;6;0,00;0,00;0,00;0,00
2014;803;167755;2015;4;0;0;0;0;5;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2015;6;0;0;0;0;38;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2015;7;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2015;8;0;0;1;0;5;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167755;2015;9;0;0;0;0;6;0;0;0;1;1;0;5;0,00;0,00;0,00;0,00
2014;803;167755;2015;10;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2015;11;0;0;0;0;1;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2015;12;0;0;0;0;13;0;0;0;3;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2016;1;0;0;0;0;10;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2016;3;0;0;0;0;1;0;0;0;3;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2016;4;0;0;0;0;1;0;0;0;1;1;0;9;0,00;0,00;0,00;0,00
2014;803;167755;2016;5;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2016;6;0;0;0;0;4;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2016;7;0;0;0;0;0;0;0;0;3;0;0;0;0,00;0,00;0,00;0,00
2014;803;167755;2016;8;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167810;2014;6;0;0;0;0;0;0;0;0;0;2;0;14;0,00;0,00;0,00;0,00
2014;803;167810;2016;7;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167814;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167814;2016;5;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167836;2014;6;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167836;2014;9;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167836;2014;11;0;0;6;0;0;0;0;0;0;0;0;3;0,00;0,00;0,00;0,00
2014;803;167836;2015;2;0;0;2;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167836;2015;3;0;0;1;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167836;2015;4;0;0;1;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167836;2016;6;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167836;2016;9;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167841;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167841;2016;4;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167844;2014;6;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;167844;2016;9;0;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2014;803;167869;2014;6;0;0;0;0;0;0;0;0;0;1;0;5;1,00;0,00;0,00;0,00
2014;803;167869;2015;12;0;0;2;0;0;0;0;0;0;0;0;2;0,00;0,00;0,00;0,00
2014;803;167869;2016;2;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167921;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167921;2014;7;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167921;2016;9;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167921;2016;10;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167928;2014;6;0;0;0;0;0;0;0;0;0;1;0;19;0,00;0,00;0,00;0,00
2014;803;167928;2016;8;0;0;0;0;0;2;1;0;0;0;0;2;0,00;0,00;0,00;0,00
2014;803;167932;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167932;2014;7;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167932;2016;8;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2014;803;167943;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167943;2014;7;0;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2014;803;167943;2015;9;0;0;1;0;0;0;0;0;1;0;0;1;0,00;0,00;0,00;0,00
2014;803;167943;2016;3;0;0;0;0;0;0;0;0;0;2;0;32;0,00;0,00;0,00;0,00
2014;803;167950;2014;6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167950;2015;9;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167950;2016;8;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167957;2014;6;0;0;0;0;1;1;1;0;0;1;0;7;0,00;0,00;0,00;0,00
2014;803;167957;2016;9;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167968;2014;7;0;0;0;0;0;0;0;0;0;0;0;15;0,00;0,00;0,00;0,00
2014;803;167968;2015;1;0;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2014;803;167968;2015;4;0;0;0;0;0;0;0;0;0;2;0;14;0,00;0,00;0,00;0,00
2014;803;167968;2015;5;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167968;2015;10;4;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2014;803;167968;2015;11;11;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167968;2015;12;5;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167968;2016;1;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167968;2016;2;4;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167968;2016;3;5;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167968;2016;6;3;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167968;2016;7;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167968;2016;10;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;167977;2014;7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167977;2015;1;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167977;2016;3;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2014;803;167991;2014;7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;167991;2016;5;1;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2014;803;168000;2014;7;0;0;0;0;0;0;0;0;0;0;0;15;0,00;0,00;0,00;0,00
2014;803;168000;2014;12;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;168000;2016;9;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;168012;2014;7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;168012;2015;5;2;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;168012;2015;6;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;168012;2016;5;1;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2014;803;168028;2014;7;0;0;1;0;1;0;0;0;0;2;0;11;1,00;0,50;0,00;0,00
2014;803;168028;2015;12;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;168028;2016;2;2;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;168028;2016;7;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;168028;2016;10;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;168087;2014;7;0;0;0;0;0;1;0;0;0;0;0;15;0,00;0,00;0,00;0,00
2014;803;168087;2014;10;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2014;803;168087;2015;6;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2014;803;168087;2015;10;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
